task,item_id,question,total_cost,more,correct,intuitive,total_cost_money_fmt,more_money_fmt,correct_money_fmt,intuitive_money_fmt,prompt,trigger_id,trigger,trigger_type,contrast,contrast_type,mean_logp_correct,mean_logp_intuitive,mean_logp_total_cost,mean_logp_more,mean_logp_correct_money_fmt,mean_logp_intuitive_money_fmt,mean_logp_total_cost_money_fmt,mean_logp_more_money_fmt,mean_logp_response,mean_logp_response_isDistractor,mean_logp_response_isSlow,mean_logp_response_isFast,mean_logp_dist,sum_logp_correct,sum_logp_intuitive,sum_logp_total_cost,sum_logp_more,sum_logp_correct_money_fmt,sum_logp_intuitive_money_fmt,sum_logp_total_cost_money_fmt,sum_logp_more_money_fmt,sum_logp_response,sum_logp_response_isDistractor,sum_logp_response_isSlow,sum_logp_response_isFast,sum_logp_dist
crt1,1,A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?,140.0,100,$20.0,$40.0,$140.00,$100.00,$20.00,$40.00,"<s>[INST] You are a very impulsive person.

Your task is to answer the following question. A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?[/INST]",23,You are a very impulsive person.,fast,impulsive/thoughtful,personality,-7.926055908203125,-6.298827171325684,-6.138469696044922,-4.356713771820068,-6.60504674911499,-5.249022960662842,-7.265803813934326,-6.617363452911377,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.15661827315994237, 'intuitive_money_fmt': 0.6077935400708535, 'total_cost_money_fmt': 0.08088710352213033, 'more_money_fmt': 0.1547010832470739}",-39.630279541015625,-31.494136810302734,-36.83081817626953,-17.426855087280273,-39.630279541015625,-31.494136810302734,-50.860626220703125,-46.3215446472168,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.00029267850045323527, 'intuitive_money_fmt': 0.9997069541949518, 'total_cost_money_fmt': 3.882515769791757e-09, 'more_money_fmt': 3.6342207915360083e-07}"
crt1,1,A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?,140.0,100,$20.0,$40.0,$140.00,$100.00,$20.00,$40.00,"<s>[INST] You are a very thoughtful person.

Your task is to answer the following question. A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?[/INST]",24,You are a very thoughtful person.,slow,impulsive/thoughtful,personality,-8.064665794372559,-6.4780144691467285,-6.255845546722412,-4.827367782592773,-6.720554828643799,-5.398345470428467,-7.379641532897949,-6.64055871963501,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.15742310913962643, 'intuitive_money_fmt': 0.5906044484312384, 'total_cost_money_fmt': 0.08143868769162611, 'more_money_fmt': 0.17053375473750912}",-40.32332992553711,-32.390071868896484,-37.535072326660156,-19.309471130371094,-40.32332992553711,-32.390071868896484,-51.65748977661133,-46.483909606933594,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.0003584872836538799, 'intuitive_money_fmt': 0.9996407516526479, 'total_cost_money_fmt': 4.286577445762679e-09, 'more_money_fmt': 7.567771209794869e-07}"
crt1,1,A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?,140.0,100,$20.0,$40.0,$140.00,$100.00,$20.00,$40.00,"<s>[INST] You are a very spontaneous person.

Your task is to answer the following question. A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?[/INST]",25,You are a very spontaneous person.,fast,spontaneous/deliberate,personality,-8.015554428100586,-6.174664497375488,-6.240636348724365,-4.512612342834473,-6.679628372192383,-5.1455535888671875,-7.3582587242126465,-6.579413414001465,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.13793573099500114, 'intuitive_money_fmt': 0.639612575692602, 'total_cost_money_fmt': 0.06997636255441966, 'more_money_fmt': 0.15247533075797715}",-40.0777702331543,-30.873321533203125,-37.443817138671875,-18.05044937133789,-40.0777702331543,-30.873321533203125,-51.5078125,-46.05589294433594,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.00010058076295248662, 'intuitive_money_fmt': 0.9998991633151059, 'total_cost_money_fmt': 1.0927244011220026e-09, 'more_money_fmt': 2.548292171312376e-07}"
crt1,1,A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?,140.0,100,$20.0,$40.0,$140.00,$100.00,$20.00,$40.00,"<s>[INST] You are a very deliberate person.

Your task is to answer the following question. A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?[/INST]",26,You are a very deliberate person.,slow,spontaneous/deliberate,personality,-8.0476713180542,-6.392946243286133,-6.368338108062744,-4.766796588897705,-6.706392765045166,-5.327455043792725,-7.243250370025635,-6.6142377853393555,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.15033528097777238, 'intuitive_money_fmt': 0.5969335063309861, 'total_cost_money_fmt': 0.0878833530163948, 'more_money_fmt': 0.1648478596748468}",-40.23835754394531,-31.964731216430664,-38.21002960205078,-19.06718635559082,-40.23835754394531,-31.964731216430664,-50.70275115966797,-46.29966354370117,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.0002550930811527161, 'intuitive_money_fmt': 0.9997443049275581, 'total_cost_money_fmt': 7.278975803224704e-09, 'more_money_fmt': 5.947123135071539e-07}"
crt1,1,A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?,140.0,100,$20.0,$40.0,$140.00,$100.00,$20.00,$40.00,"<s>[INST] You are a very carefree person.

Your task is to answer the following question. A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?[/INST]",27,You are a very carefree person.,fast,carefree/cautious,personality,-7.912867546081543,-6.245779514312744,-6.33001708984375,-4.482126235961914,-6.594056606292725,-5.2048163414001465,-7.31560754776001,-6.461995601654053,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.15062561959568513, 'intuitive_money_fmt': 0.6042800096393764, 'total_cost_money_fmt': 0.07320373734338181, 'more_money_fmt': 0.1718906334215565}",-39.56433868408203,-31.228897094726562,-37.9801025390625,-17.928504943847656,-39.56433868408203,-31.228897094726562,-51.209251403808594,-45.233970642089844,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.00023980553040444774, 'intuitive_money_fmt': 0.9997593652465339, 'total_cost_money_fmt': 2.1015409558825752e-09, 'more_money_fmt': 8.27121520739299e-07}"
crt1,1,A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?,140.0,100,$20.0,$40.0,$140.00,$100.00,$20.00,$40.00,"<s>[INST] You are a very cautious person.

Your task is to answer the following question. A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?[/INST]",28,You are a very cautious person.,slow,carefree/cautious,personality,-7.915363311767578,-6.508997917175293,-6.457848072052002,-5.045772075653076,-6.596136093139648,-5.42416524887085,-7.3037285804748535,-6.661635875701904,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.17674784969764823, 'intuitive_money_fmt': 0.5706037342513722, 'total_cost_money_fmt': 0.08710651251229407, 'more_money_fmt': 0.16554190353868548}",-39.57681655883789,-32.54499053955078,-38.74708938598633,-20.183088302612305,-39.57681655883789,-32.54499053955078,-51.1260986328125,-46.63145065307617,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.0008825371116001339, 'intuitive_money_fmt': 0.9991166923968186, 'total_cost_money_fmt': 8.51027320219339e-09, 'more_money_fmt': 7.61981308205543e-07}"
crt1,1,A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?,140.0,100,$20.0,$40.0,$140.00,$100.00,$20.00,$40.00,"<s>[INST] You are a very impatient individual, so you tend to think quickly.

Your task is to answer the following question. A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?[/INST]",29,"You are a very impatient individual, so you tend to think quickly.",fast,impatient/patient_explicit,personality_explicit,-6.549971103668213,-5.314560413360596,-5.756113052368164,-3.8010685443878174,-5.458309173583984,-4.428800106048584,-6.420512676239014,-5.973278522491455,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.20923741085683836, 'intuitive_money_fmt': 0.5858001039983982, 'total_cost_money_fmt': 0.07993917569912443, 'more_money_fmt': 0.12502330944563905}",-32.749855041503906,-26.57280158996582,-34.536678314208984,-15.20427417755127,-32.749855041503906,-26.57280158996582,-44.94358825683594,-41.812950134277344,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.0020722338757286395, 'intuitive_money_fmt': 0.9979275155375432, 'total_cost_money_fmt': 1.04898123632492e-08, 'more_money_fmt': 2.400969157858328e-07}"
crt1,1,A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?,140.0,100,$20.0,$40.0,$140.00,$100.00,$20.00,$40.00,"<s>[INST] You are a very patient individual, so you tend to think carefully.

Your task is to answer the following question. A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?[/INST]",30,"You are a very patient individual, so you tend to think carefully.",slow,impatient/patient_explicit,personality_explicit,-8.024714469909668,-6.646529197692871,-6.468103885650635,-4.814040184020996,-6.687262058258057,-5.538774490356445,-7.374472618103027,-6.809600353240967,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.18046482412083883, 'intuitive_money_fmt': 0.569081379840277, 'total_cost_money_fmt': 0.090769680869657, 'more_money_fmt': 0.1596841151692272}",-40.123573303222656,-33.23264694213867,-38.808624267578125,-19.256160736083984,-40.123573303222656,-33.23264694213867,-51.621307373046875,-47.66720199584961,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.001015937584931187, 'intuitive_money_fmt': 0.9989835141888237, 'total_cost_money_fmt': 1.0314889183783317e-08, 'more_money_fmt': 5.379113558198443e-07}"
crt1,1,A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?,140.0,100,$20.0,$40.0,$140.00,$100.00,$20.00,$40.00,"<s>[INST] You are a very impulsive individual, so you tend to think quickly.

Your task is to answer the following question. A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?[/INST]",31,"You are a very impulsive individual, so you tend to think quickly.",fast,impulsive/thoughtful_explicit,personality_explicit,-7.413783073425293,-5.8659987449646,-5.926460266113281,-3.7144906520843506,-6.178152561187744,-4.888332366943359,-6.954133033752441,-6.37769079208374,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.16916195726212388, 'intuitive_money_fmt': 0.6144187981177064, 'total_cost_money_fmt': 0.07785717904850763, 'more_money_fmt': 0.13856206557166215}",-37.06891632080078,-29.329994201660156,-35.55876159667969,-14.857962608337402,-37.06891632080078,-29.329994201660156,-48.678932189941406,-44.643836975097656,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.00043535107106252403, 'intuitive_money_fmt': 0.9995644215729892, 'total_cost_money_fmt': 3.950697617508027e-09, 'more_money_fmt': 2.2340525075588372e-07}"
crt1,1,A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?,140.0,100,$20.0,$40.0,$140.00,$100.00,$20.00,$40.00,"<s>[INST] You are a very thoughtful individual, so you tend to think carefully.

Your task is to answer the following question. A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?[/INST]",32,"You are a very thoughtful individual, so you tend to think carefully.",slow,impulsive/thoughtful_explicit,personality_explicit,-8.103019714355469,-6.6958136558532715,-6.590301036834717,-4.869680881500244,-6.752516269683838,-5.579844951629639,-7.49367618560791,-6.920472145080566,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.18009700870166667, 'intuitive_money_fmt': 0.5818233975227155, 'total_cost_money_fmt': 0.08582717892523918, 'more_money_fmt': 0.15225241485037863}",-40.515098571777344,-33.479068756103516,-39.541805267333984,-19.478723526000977,-40.515098571777344,-33.479068756103516,-52.45573425292969,-48.44330596923828,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.0008788385397929551, 'intuitive_money_fmt': 0.9991208389686922, 'total_cost_money_fmt': 5.730030149468852e-09, 'more_money_fmt': 3.167614845782216e-07}"
crt1,1,A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?,140.0,100,$20.0,$40.0,$140.00,$100.00,$20.00,$40.00,"<s>[INST] You are a very spontaneous individual, so you tend to think quickly.

Your task is to answer the following question. A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?[/INST]",33,"You are a very spontaneous individual, so you tend to think quickly.",fast,spontaneous/deliberate_explicit,personality_explicit,-7.5455169677734375,-5.79564905166626,-6.13336706161499,-3.904517889022827,-6.287930965423584,-4.829707622528076,-7.0571608543396,-6.310135364532471,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.14837398020788173, 'intuitive_money_fmt': 0.6377582689334962, 'total_cost_money_fmt': 0.06875201814263432, 'more_money_fmt': 0.14511573271598788}",-37.72758483886719,-28.97824478149414,-36.800201416015625,-15.618071556091309,-37.72758483886719,-28.97824478149414,-49.40012741088867,-44.17094802856445,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.00015854075563834582, 'intuitive_money_fmt': 0.9998412056471061, 'total_cost_money_fmt': 1.351512587734278e-09, 'more_money_fmt': 2.522457429842843e-07}"
crt1,1,A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?,140.0,100,$20.0,$40.0,$140.00,$100.00,$20.00,$40.00,"<s>[INST] You are a very deliberate individual, so you tend to think carefully.

Your task is to answer the following question. A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?[/INST]",34,"You are a very deliberate individual, so you tend to think carefully.",slow,spontaneous/deliberate_explicit,personality_explicit,-8.155373573303223,-6.6445722579956055,-6.611446380615234,-4.76688814163208,-6.796144485473633,-5.537143707275391,-7.485930442810059,-6.8322038650512695,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.1669960099846953, 'intuitive_money_fmt': 0.5881433425419251, 'total_cost_money_fmt': 0.08377913262753611, 'more_money_fmt': 0.16108151484584335}",-40.7768669128418,-33.222862243652344,-39.668678283691406,-19.06755256652832,-40.7768669128418,-33.222862243652344,-52.401512145996094,-47.8254280090332,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.0005237327624721878, 'intuitive_money_fmt': 0.9994758076091723, 'total_cost_money_fmt': 4.6837150296100435e-09, 'more_money_fmt': 4.5494464023612395e-07}"
crt1,1,A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?,140.0,100,$20.0,$40.0,$140.00,$100.00,$20.00,$40.00,"<s>[INST] You are a very carefree individual, so you tend to think quickly.

Your task is to answer the following question. A pear and a fridge together cost $140. The pear costs $100 more than the fridge. How much does the fridge cost?[/INST]",35,"You are a very carefree individual, so you tend to think quickly.",fast,carefree/cautious_explicit,personality_explicit,-7.384642124176025,-5.812490940093994,-6.057897090911865,-3.816331624984741,-6.153868198394775,-4.843742370605469,-6.897944927215576,-6.125513553619385,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.16101572956818835, 'intuitive_money_fmt': 0.5968273569204091, 'total_cost_money_fmt': 0.07651029680803303, 'more_money_fmt': 0.16564661670336941}",-36.92321014404297,-29.062454223632812,-36.347381591796875,-15.265326499938965,-36.92321014404297,-29.062454223632812,-48.285614013671875,-42.87859344482422,intuitive_money_fmt,False,False,True,"{'correct_money_fmt': 0.0003854332884870605, 'intuitive_money_fmt': 0.9996135632457402, 'total_cost_money_fmt': 4.480432291755787e-09, 'more_money_fmt': 9.989853404481612e-07}"
