task,item_id,question,correct,intuitive,prompt,trigger_id,trigger,trigger_type,contrast,contrast_type,mean_logp_correct,mean_logp_intuitive,mean_logp_response,mean_logp_response_isDistractor,mean_logp_response_isSlow,mean_logp_response_isFast,mean_logp_dist,sum_logp_correct,sum_logp_intuitive,sum_logp_response,sum_logp_response_isDistractor,sum_logp_response_isSlow,sum_logp_response_isFast,sum_logp_dist
crt2,2,"How long does it take 4 washing machines to wash 4 loads of laundry, if it takes 8 washing machines 8 hours to wash 8 loads of laundry?",8 hours,4 hours,"<s>GPT4 Correct User: You tend to think quickly, so you say what comes to mind first. Your task is to answer the following question. How long does it take 4 washing machines to wash 4 loads of laundry, if it takes 8 washing machines 8 hours to wash 8 loads of laundry?<|end_of_turn|>GPT4 Correct Assistant:",3,"You tend to think quickly, so you say what comes to mind first.",fast,quick/careful,explicit,-6.301894187927246,-6.7714996337890625,correct,False,True,False,"{'correct': 0.6152903664677563, 'intuitive': 0.38470963353224374}",-25.207576751708984,-27.08599853515625,correct,False,True,False,"{'correct': 0.8674297440590566, 'intuitive': 0.13257025594094346}"
crt2,2,"How long does it take 4 washing machines to wash 4 loads of laundry, if it takes 8 washing machines 8 hours to wash 8 loads of laundry?",8 hours,4 hours,"<s>GPT4 Correct User: You tend to think carefully, so you say what is most correct. Your task is to answer the following question. How long does it take 4 washing machines to wash 4 loads of laundry, if it takes 8 washing machines 8 hours to wash 8 loads of laundry?<|end_of_turn|>GPT4 Correct Assistant:",4,"You tend to think carefully, so you say what is most correct.",slow,quick/careful,explicit,-6.928912162780762,-7.147849082946777,correct,False,True,False,"{'correct': 0.5545166399336299, 'intuitive': 0.4454833600663701}",-27.715648651123047,-28.59139633178711,correct,False,True,False,"{'correct': 0.7059402617210445, 'intuitive': 0.2940597382789555}"
crt2,2,"How long does it take 4 washing machines to wash 4 loads of laundry, if it takes 8 washing machines 8 hours to wash 8 loads of laundry?",8 hours,4 hours,"<s>GPT4 Correct User: Your last meal was one day ago, so you are starving. Your task is to answer the following question. How long does it take 4 washing machines to wash 4 loads of laundry, if it takes 8 washing machines 8 hours to wash 8 loads of laundry?<|end_of_turn|>GPT4 Correct Assistant:",5,"Your last meal was one day ago, so you are starving.",fast,hungry/fed,resources,-6.663243293762207,-6.698719024658203,correct,False,True,False,"{'correct': 0.5088680026914149, 'intuitive': 0.49113199730858526}",-26.652973175048828,-26.794876098632812,correct,False,True,False,"{'correct': 0.5354163209472167, 'intuitive': 0.4645836790527833}"
crt2,2,"How long does it take 4 washing machines to wash 4 loads of laundry, if it takes 8 washing machines 8 hours to wash 8 loads of laundry?",8 hours,4 hours,"<s>GPT4 Correct User: Your last meal was one hour ago, so you are well-fed. Your task is to answer the following question. How long does it take 4 washing machines to wash 4 loads of laundry, if it takes 8 washing machines 8 hours to wash 8 loads of laundry?<|end_of_turn|>GPT4 Correct Assistant:",6,"Your last meal was one hour ago, so you are well-fed.",slow,hungry/fed,resources,-6.635649681091309,-6.4022016525268555,intuitive,False,False,True,"{'correct': 0.4419016072747536, 'intuitive': 0.5580983927252464}",-26.542598724365234,-25.608806610107422,intuitive,False,False,True,"{'correct': 0.2821560104341284, 'intuitive': 0.7178439895658716}"
crt2,2,"How long does it take 4 washing machines to wash 4 loads of laundry, if it takes 8 washing machines 8 hours to wash 8 loads of laundry?",8 hours,4 hours,"<s>GPT4 Correct User: You didn't have coffee this morning, so you feel very groggy. Your task is to answer the following question. How long does it take 4 washing machines to wash 4 loads of laundry, if it takes 8 washing machines 8 hours to wash 8 loads of laundry?<|end_of_turn|>GPT4 Correct Assistant:",7,"You didn't have coffee this morning, so you feel very groggy.",fast,groggy/alert,resources,-6.737635612487793,-7.032410621643066,correct,False,True,False,"{'correct': 0.5731647302684463, 'intuitive': 0.4268352697315538}",-26.950542449951172,-28.129642486572266,correct,False,True,False,"{'correct': 0.7647859493710075, 'intuitive': 0.23521405062899242}"
crt2,2,"How long does it take 4 washing machines to wash 4 loads of laundry, if it takes 8 washing machines 8 hours to wash 8 loads of laundry?",8 hours,4 hours,"<s>GPT4 Correct User: You just had your morning coffee, so you feel very alert. Your task is to answer the following question. How long does it take 4 washing machines to wash 4 loads of laundry, if it takes 8 washing machines 8 hours to wash 8 loads of laundry?<|end_of_turn|>GPT4 Correct Assistant:",8,"You just had your morning coffee, so you feel very alert.",slow,groggy/alert,resources,-6.639470100402832,-6.9502458572387695,correct,False,True,False,"{'correct': 0.5770746032733259, 'intuitive': 0.4229253967266741}",-26.557880401611328,-27.800983428955078,correct,False,True,False,"{'correct': 0.7761036792004377, 'intuitive': 0.22389632079956243}"
crt2,2,"How long does it take 4 washing machines to wash 4 loads of laundry, if it takes 8 washing machines 8 hours to wash 8 loads of laundry?",8 hours,4 hours,"<s>GPT4 Correct User: You slept two hours last night, so you are very tired. Your task is to answer the following question. How long does it take 4 washing machines to wash 4 loads of laundry, if it takes 8 washing machines 8 hours to wash 8 loads of laundry?<|end_of_turn|>GPT4 Correct Assistant:",9,"You slept two hours last night, so you are very tired.",fast,tired/rested,resources,-6.885340213775635,-6.5546698570251465,intuitive,False,False,True,"{'correct': 0.4180775239796339, 'intuitive': 0.5819224760203662}",-27.54136085510254,-26.218679428100586,intuitive,False,False,True,"{'correct': 0.210372519829701, 'intuitive': 0.7896274801702989}"
crt2,2,"How long does it take 4 washing machines to wash 4 loads of laundry, if it takes 8 washing machines 8 hours to wash 8 loads of laundry?",8 hours,4 hours,"<s>GPT4 Correct User: You slept nine hours last night, so you are very well-rested. Your task is to answer the following question. How long does it take 4 washing machines to wash 4 loads of laundry, if it takes 8 washing machines 8 hours to wash 8 loads of laundry?<|end_of_turn|>GPT4 Correct Assistant:",10,"You slept nine hours last night, so you are very well-rested.",slow,tired/rested,resources,-7.0552978515625,-6.687836647033691,intuitive,False,False,True,"{'correct': 0.40915462620570486, 'intuitive': 0.5908453737942951}",-28.22119140625,-26.751346588134766,intuitive,False,False,True,"{'correct': 0.18696620199583625, 'intuitive': 0.8130337980041638}"
crt2,2,"How long does it take 4 washing machines to wash 4 loads of laundry, if it takes 8 washing machines 8 hours to wash 8 loads of laundry?",8 hours,4 hours,"<s>GPT4 Correct User: You are in a noisy environment, so you feel very distracted. Your task is to answer the following question. How long does it take 4 washing machines to wash 4 loads of laundry, if it takes 8 washing machines 8 hours to wash 8 loads of laundry?<|end_of_turn|>GPT4 Correct Assistant:",11,"You are in a noisy environment, so you feel very distracted.",fast,distracted/focused,physical_context,-7.112526893615723,-7.37837553024292,correct,False,True,False,"{'correct': 0.5660734688332382, 'intuitive': 0.43392653116676183}",-28.45010757446289,-29.51350212097168,correct,False,True,False,"{'correct': 0.7433387129520923, 'intuitive': 0.25666128704790764}"
crt2,2,"How long does it take 4 washing machines to wash 4 loads of laundry, if it takes 8 washing machines 8 hours to wash 8 loads of laundry?",8 hours,4 hours,"<s>GPT4 Correct User: You are in a quiet environment, so you feel very focused. Your task is to answer the following question. How long does it take 4 washing machines to wash 4 loads of laundry, if it takes 8 washing machines 8 hours to wash 8 loads of laundry?<|end_of_turn|>GPT4 Correct Assistant:",12,"You are in a quiet environment, so you feel very focused.",slow,distracted/focused,physical_context,-7.062394142150879,-7.314061164855957,correct,False,True,False,"{'correct': 0.5625867693710249, 'intuitive': 0.43741323062897514}",-28.249576568603516,-29.256244659423828,correct,False,True,False,"{'correct': 0.7323675831980057, 'intuitive': 0.2676324168019943}"
crt2,2,"How long does it take 4 washing machines to wash 4 loads of laundry, if it takes 8 washing machines 8 hours to wash 8 loads of laundry?",8 hours,4 hours,"<s>GPT4 Correct User: You are in a dark room, so you can't see very well. Your task is to answer the following question. How long does it take 4 washing machines to wash 4 loads of laundry, if it takes 8 washing machines 8 hours to wash 8 loads of laundry?<|end_of_turn|>GPT4 Correct Assistant:",13,"You are in a dark room, so you can't see very well.",fast,dark/lit,physical_context,-6.783688545227051,-7.1782426834106445,correct,False,True,False,"{'correct': 0.5973785329502147, 'intuitive': 0.4026214670497853}",-27.134754180908203,-28.712970733642578,correct,False,True,False,"{'correct': 0.8289517900404789, 'intuitive': 0.17104820995952094}"
crt2,2,"How long does it take 4 washing machines to wash 4 loads of laundry, if it takes 8 washing machines 8 hours to wash 8 loads of laundry?",8 hours,4 hours,"<s>GPT4 Correct User: You are in a well-lit room, so you can see things clearly. Your task is to answer the following question. How long does it take 4 washing machines to wash 4 loads of laundry, if it takes 8 washing machines 8 hours to wash 8 loads of laundry?<|end_of_turn|>GPT4 Correct Assistant:",14,"You are in a well-lit room, so you can see things clearly.",slow,dark/lit,physical_context,-6.920623779296875,-7.340288162231445,correct,False,True,False,"{'correct': 0.6034029368601179, 'intuitive': 0.39659706313988213}",-27.6824951171875,-29.36115264892578,correct,False,True,False,"{'correct': 0.8427266843464117, 'intuitive': 0.1572733156535882}"
crt2,2,"How long does it take 4 washing machines to wash 4 loads of laundry, if it takes 8 washing machines 8 hours to wash 8 loads of laundry?",8 hours,4 hours,"<s>GPT4 Correct User: You are in a room that is sweltering, so you feel very uncomfortable. Your task is to answer the following question. How long does it take 4 washing machines to wash 4 loads of laundry, if it takes 8 washing machines 8 hours to wash 8 loads of laundry?<|end_of_turn|>GPT4 Correct Assistant:",15,"You are in a room that is sweltering, so you feel very uncomfortable.",fast,uncomfortable/comfortable,physical_context,-7.17734432220459,-7.44032096862793,correct,False,True,False,"{'correct': 0.5653678761294008, 'intuitive': 0.43463212387059935}",-28.70937728881836,-29.76128387451172,correct,False,True,False,"{'correct': 0.7411408478645817, 'intuitive': 0.2588591521354184}"
crt2,2,"How long does it take 4 washing machines to wash 4 loads of laundry, if it takes 8 washing machines 8 hours to wash 8 loads of laundry?",8 hours,4 hours,"<s>GPT4 Correct User: You are in a room with a pleasant temperature, so you feel very comfortable. Your task is to answer the following question. How long does it take 4 washing machines to wash 4 loads of laundry, if it takes 8 washing machines 8 hours to wash 8 loads of laundry?<|end_of_turn|>GPT4 Correct Assistant:",16,"You are in a room with a pleasant temperature, so you feel very comfortable.",slow,uncomfortable/comfortable,physical_context,-7.2893829345703125,-7.475573539733887,correct,False,True,False,"{'correct': 0.5464136437762953, 'intuitive': 0.45358635622370463}",-29.15753173828125,-29.902294158935547,correct,False,True,False,"{'correct': 0.6780363874509875, 'intuitive': 0.32196361254901257}"
crt2,2,"How long does it take 4 washing machines to wash 4 loads of laundry, if it takes 8 washing machines 8 hours to wash 8 loads of laundry?",8 hours,4 hours,"<s>GPT4 Correct User: You just got in an argument, so you feel very emotional. Your task is to answer the following question. How long does it take 4 washing machines to wash 4 loads of laundry, if it takes 8 washing machines 8 hours to wash 8 loads of laundry?<|end_of_turn|>GPT4 Correct Assistant:",17,"You just got in an argument, so you feel very emotional.",fast,emotional/calm,social_context,-6.562592506408691,-6.972275257110596,correct,False,True,False,"{'correct': 0.601011805979022, 'intuitive': 0.39898819402097796}",-26.250370025634766,-27.889101028442383,correct,False,True,False,"{'correct': 0.8373621907911211, 'intuitive': 0.1626378092088789}"
crt2,2,"How long does it take 4 washing machines to wash 4 loads of laundry, if it takes 8 washing machines 8 hours to wash 8 loads of laundry?",8 hours,4 hours,"<s>GPT4 Correct User: You just meditated, so you feel very calm. Your task is to answer the following question. How long does it take 4 washing machines to wash 4 loads of laundry, if it takes 8 washing machines 8 hours to wash 8 loads of laundry?<|end_of_turn|>GPT4 Correct Assistant:",18,"You just meditated, so you feel very calm.",slow,emotional/calm,social_context,-7.006145477294922,-7.062079429626465,correct,False,True,False,"{'correct': 0.5139798434865468, 'intuitive': 0.4860201565134532}",-28.024581909179688,-28.24831771850586,correct,False,True,False,"{'correct': 0.5557017872859494, 'intuitive': 0.4442982127140506}"
crt2,2,"How long does it take 4 washing machines to wash 4 loads of laundry, if it takes 8 washing machines 8 hours to wash 8 loads of laundry?",8 hours,4 hours,"<s>GPT4 Correct User: You are under time pressure, so you feel very rushed. Your task is to answer the following question. How long does it take 4 washing machines to wash 4 loads of laundry, if it takes 8 washing machines 8 hours to wash 8 loads of laundry?<|end_of_turn|>GPT4 Correct Assistant:",19,"You are under time pressure, so you feel very rushed.",fast,rushed/relaxed,social_context,-6.964838981628418,-7.284481048583984,correct,False,True,False,"{'correct': 0.5792370186471031, 'intuitive': 0.42076298135289697}",-27.859355926513672,-29.137924194335938,correct,False,True,False,"{'correct': 0.7822059653774139, 'intuitive': 0.2177940346225861}"
crt2,2,"How long does it take 4 washing machines to wash 4 loads of laundry, if it takes 8 washing machines 8 hours to wash 8 loads of laundry?",8 hours,4 hours,"<s>GPT4 Correct User: You are not under time pressure, so you feel very relaxed. Your task is to answer the following question. How long does it take 4 washing machines to wash 4 loads of laundry, if it takes 8 washing machines 8 hours to wash 8 loads of laundry?<|end_of_turn|>GPT4 Correct Assistant:",20,"You are not under time pressure, so you feel very relaxed.",slow,rushed/relaxed,social_context,-6.984911918640137,-7.382513999938965,correct,False,True,False,"{'correct': 0.5981113982837347, 'intuitive': 0.4018886017162653}",-27.939647674560547,-29.53005599975586,correct,False,True,False,"{'correct': 0.8306735438043457, 'intuitive': 0.16932645619565426}"
