task,item_id,question,t,correct,intuitive,prompt,trigger_id,trigger,trigger_type,contrast,contrast_type,mean_logp_correct,mean_logp_intuitive,mean_logp_t,mean_logp_response,mean_logp_response_isDistractor,mean_logp_response_isSlow,mean_logp_response_isFast,mean_logp_dist,sum_logp_correct,sum_logp_intuitive,sum_logp_t,sum_logp_response,sum_logp_response_isDistractor,sum_logp_response_isSlow,sum_logp_response_isFast,sum_logp_dist
crt3,15,"A section of grass is expanding within a garden, with the total area it occupies doubling daily. If it requires 12 days for the entire garden to be encompassed by the grass, how many days are needed for the grass to cover half of the garden?",12 days,11 days,6 days,"<s>GPT4 Correct User: Your last meal was one day ago, so you are starving. Your task is to answer the following question. A section of grass is expanding within a garden, with the total area it occupies doubling daily. If it requires 12 days for the entire garden to be encompassed by the grass, how many days are needed for the grass to cover half of the garden?<|end_of_turn|>GPT4 Correct Assistant:",5,"Your last meal was one day ago, so you are starving.",fast,hungry/fed,resources,-6.128847599029541,-6.515739440917969,-4.819266319274902,t,True,False,False,"{'correct': 0.1857428700622935, 'intuitive': 0.12614997241037396, 't': 0.6881071575273325}",-30.644237518310547,-26.062957763671875,-24.096330642700195,t,True,False,False,"{'correct': 0.0012556167377031937, 'intuitive': 0.12259749990199377, 't': 0.8761468833603031}"
crt3,15,"A section of grass is expanding within a garden, with the total area it occupies doubling daily. If it requires 12 days for the entire garden to be encompassed by the grass, how many days are needed for the grass to cover half of the garden?",12 days,11 days,6 days,"<s>GPT4 Correct User: Your last meal was one hour ago, so you are well-fed. Your task is to answer the following question. A section of grass is expanding within a garden, with the total area it occupies doubling daily. If it requires 12 days for the entire garden to be encompassed by the grass, how many days are needed for the grass to cover half of the garden?<|end_of_turn|>GPT4 Correct Assistant:",6,"Your last meal was one hour ago, so you are well-fed.",slow,hungry/fed,resources,-5.887380123138428,-6.274522304534912,-4.617316246032715,t,True,False,False,"{'correct': 0.19083697871683017, 'intuitive': 0.12957726804258066, 't': 0.6795857532405892}",-29.436901092529297,-25.09808921813965,-23.086580276489258,t,True,False,False,"{'correct': 0.0015377686942007992, 'intuitive': 0.11781838636972822, 't': 0.880643844936071}"
crt3,15,"A section of grass is expanding within a garden, with the total area it occupies doubling daily. If it requires 12 days for the entire garden to be encompassed by the grass, how many days are needed for the grass to cover half of the garden?",12 days,11 days,6 days,"<s>GPT4 Correct User: You didn't have coffee this morning, so you feel very groggy. Your task is to answer the following question. A section of grass is expanding within a garden, with the total area it occupies doubling daily. If it requires 12 days for the entire garden to be encompassed by the grass, how many days are needed for the grass to cover half of the garden?<|end_of_turn|>GPT4 Correct Assistant:",7,"You didn't have coffee this morning, so you feel very groggy.",fast,groggy/alert,resources,-6.0698394775390625,-6.326769828796387,-4.809964179992676,t,True,False,False,"{'correct': 0.18873608098757644, 'intuitive': 0.14597265228410516, 't': 0.6652912667283184}",-30.349197387695312,-25.307079315185547,-24.049819946289062,t,True,False,False,"{'correct': 0.001428509128898621, 'intuitive': 0.22112969967410692, 't': 0.7774417911969945}"
crt3,15,"A section of grass is expanding within a garden, with the total area it occupies doubling daily. If it requires 12 days for the entire garden to be encompassed by the grass, how many days are needed for the grass to cover half of the garden?",12 days,11 days,6 days,"<s>GPT4 Correct User: You just had your morning coffee, so you feel very alert. Your task is to answer the following question. A section of grass is expanding within a garden, with the total area it occupies doubling daily. If it requires 12 days for the entire garden to be encompassed by the grass, how many days are needed for the grass to cover half of the garden?<|end_of_turn|>GPT4 Correct Assistant:",8,"You just had your morning coffee, so you feel very alert.",slow,groggy/alert,resources,-6.168888092041016,-6.370512008666992,-4.889855861663818,t,True,False,False,"{'correct': 0.1848236505411647, 'intuitive': 0.15107527363698878, 't': 0.6641010758218466}",-30.844440460205078,-25.48204803466797,-24.44927978515625,t,True,False,False,"{'correct': 0.0012297490544891064, 'intuitive': 0.26222490547266164, 't': 0.7365453454728491}"
crt3,15,"A section of grass is expanding within a garden, with the total area it occupies doubling daily. If it requires 12 days for the entire garden to be encompassed by the grass, how many days are needed for the grass to cover half of the garden?",12 days,11 days,6 days,"<s>GPT4 Correct User: You slept two hours last night, so you are very tired. Your task is to answer the following question. A section of grass is expanding within a garden, with the total area it occupies doubling daily. If it requires 12 days for the entire garden to be encompassed by the grass, how many days are needed for the grass to cover half of the garden?<|end_of_turn|>GPT4 Correct Assistant:",9,"You slept two hours last night, so you are very tired.",fast,tired/rested,resources,-6.063264846801758,-6.3251800537109375,-4.819857597351074,t,True,False,False,"{'correct': 0.19094960149201332, 'intuitive': 0.14695028316111733, 't': 0.6621001153468693}",-30.31632423400879,-25.30072021484375,-24.099288940429688,t,True,False,False,"{'correct': 0.0015314821383842837, 'intuitive': 0.23086658823273412, 't': 0.7676019296288816}"
crt3,15,"A section of grass is expanding within a garden, with the total area it occupies doubling daily. If it requires 12 days for the entire garden to be encompassed by the grass, how many days are needed for the grass to cover half of the garden?",12 days,11 days,6 days,"<s>GPT4 Correct User: You slept nine hours last night, so you are very well-rested. Your task is to answer the following question. A section of grass is expanding within a garden, with the total area it occupies doubling daily. If it requires 12 days for the entire garden to be encompassed by the grass, how many days are needed for the grass to cover half of the garden?<|end_of_turn|>GPT4 Correct Assistant:",10,"You slept nine hours last night, so you are very well-rested.",slow,tired/rested,resources,-6.013455867767334,-6.409264087677002,-4.78207540512085,t,True,False,False,"{'correct': 0.19611336820582415, 'intuitive': 0.13201092460489983, 't': 0.671875707189276}",-30.067279815673828,-25.637056350708008,-23.910377502441406,t,True,False,False,"{'correct': 0.001795609418597659, 'intuitive': 0.15074172445114412, 't': 0.8474626661302582}"
crt3,15,"A section of grass is expanding within a garden, with the total area it occupies doubling daily. If it requires 12 days for the entire garden to be encompassed by the grass, how many days are needed for the grass to cover half of the garden?",12 days,11 days,6 days,"<s>GPT4 Correct User: You are in a noisy environment, so you feel very distracted. Your task is to answer the following question. A section of grass is expanding within a garden, with the total area it occupies doubling daily. If it requires 12 days for the entire garden to be encompassed by the grass, how many days are needed for the grass to cover half of the garden?<|end_of_turn|>GPT4 Correct Assistant:",11,"You are in a noisy environment, so you feel very distracted.",fast,distracted/focused,physical_context,-6.213070392608643,-6.432426929473877,-4.86673641204834,t,True,False,False,"{'correct': 0.17710570872221548, 'intuitive': 0.14222214574692443, 't': 0.6806721455308601}",-31.065351486206055,-25.729707717895508,-24.333683013916016,t,True,False,False,"{'correct': 0.0009549716129841976, 'intuitive': 0.1982581768369267, 't': 0.8007868515500892}"
crt3,15,"A section of grass is expanding within a garden, with the total area it occupies doubling daily. If it requires 12 days for the entire garden to be encompassed by the grass, how many days are needed for the grass to cover half of the garden?",12 days,11 days,6 days,"<s>GPT4 Correct User: You are in a quiet environment, so you feel very focused. Your task is to answer the following question. A section of grass is expanding within a garden, with the total area it occupies doubling daily. If it requires 12 days for the entire garden to be encompassed by the grass, how many days are needed for the grass to cover half of the garden?<|end_of_turn|>GPT4 Correct Assistant:",12,"You are in a quiet environment, so you feel very focused.",slow,distracted/focused,physical_context,-6.219509124755859,-6.434478759765625,-4.9086456298828125,t,True,False,False,"{'correct': 0.1812927201145228, 'intuitive': 0.14622453161389548, 't': 0.6724827482715817}",-31.097545623779297,-25.7379150390625,-24.543228149414062,t,True,False,False,"{'correct': 0.001091803123293194, 'intuitive': 0.23216797869273278, 't': 0.766740218183974}"
crt3,15,"A section of grass is expanding within a garden, with the total area it occupies doubling daily. If it requires 12 days for the entire garden to be encompassed by the grass, how many days are needed for the grass to cover half of the garden?",12 days,11 days,6 days,"<s>GPT4 Correct User: You are in a dark room, so you can't see very well. Your task is to answer the following question. A section of grass is expanding within a garden, with the total area it occupies doubling daily. If it requires 12 days for the entire garden to be encompassed by the grass, how many days are needed for the grass to cover half of the garden?<|end_of_turn|>GPT4 Correct Assistant:",13,"You are in a dark room, so you can't see very well.",fast,dark/lit,physical_context,-6.022139549255371,-6.319120407104492,-4.722596645355225,t,True,False,False,"{'correct': 0.18481971905678696, 'intuitive': 0.13733181441271292, 't': 0.6778484665305001}",-30.110698699951172,-25.27648162841797,-23.61298370361328,t,True,False,False,"{'correct': 0.001265240427883835, 'intuitive': 0.15909145685813264, 't': 0.8396433027139836}"
crt3,15,"A section of grass is expanding within a garden, with the total area it occupies doubling daily. If it requires 12 days for the entire garden to be encompassed by the grass, how many days are needed for the grass to cover half of the garden?",12 days,11 days,6 days,"<s>GPT4 Correct User: You are in a well-lit room, so you can see things clearly. Your task is to answer the following question. A section of grass is expanding within a garden, with the total area it occupies doubling daily. If it requires 12 days for the entire garden to be encompassed by the grass, how many days are needed for the grass to cover half of the garden?<|end_of_turn|>GPT4 Correct Assistant:",14,"You are in a well-lit room, so you can see things clearly.",slow,dark/lit,physical_context,-6.047793388366699,-6.3863725662231445,-4.741069793701172,t,True,False,False,"{'correct': 0.184951153601011, 'intuitive': 0.1318299161560942, 't': 0.6832189302428948}",-30.238967895507812,-25.545490264892578,-23.70534896850586,t,True,False,False,"{'correct': 0.001252951482014701, 'intuitive': 0.13686288487475046, 't': 0.8618841636432348}"
